ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
sevilla,41091,2026-08-31,2026-08-30T09:21:10,36,21,70,20,37,21,7.0,0,C,,11,Despejado,0
sevilla,41091,2026-09-01,2026-08-30T09:21:10,37,19,75,20,37,19,7.0,5,SO,,11,Despejado,0
sevilla,41091,2026-09-02,2026-08-30T09:21:10,38,21,65,25,38,21,7.0,0,C,,12,Poco nuboso,0
sevilla,41091,2026-09-03,2026-08-30T09:21:10,42,23,70,20,42,23,7.0,0,C,,12,Poco nuboso,0
sevilla,41091,2026-09-04,2026-08-30T09:21:10,42,24,65,25,42,24,,0,C,,12,Poco nuboso,5
sevilla,41091,2026-09-05,2026-08-30T09:21:10,39,23,70,30,39,23,,0,C,,13,Intervalos nubosos,10
bilbao,48020,2026-08-30,2026-08-30T09:21:10,27,16,90,65,27,16,7.0,0,,,,,0
bilbao,48020,2026-08-31,2026-08-30T09:21:10,25,15,90,55,25,15,6.0,10,NO,,43,Intervalos nubosos con lluvia escasa,65
bilbao,48020,2026-09-01,2026-08-30T09:21:10,26,16,90,55,26,16,6.0,10,NE,,14,Nuboso,20
bilbao,48020,2026-09-02,2026-08-30T09:21:10,28,16,90,55,28,16,6.0,10,N,,12,Poco nuboso,5
bilbao,48020,2026-09-03,2026-08-30T09:21:10,32,17,90,50,32,17,6.0,10,NE,,12,Poco nuboso,0
bilbao,48020,2026-09-04,2026-08-30T09:21:10,33,16,85,55,33,16,,10,N,,13,Intervalos nubosos,10
bilbao,48020,2026-09-05,2026-08-30T09:21:10,37,19,85,45,37,19,,5,N,,13,Intervalos nubosos,30
zaragoza,50297,2026-08-30,2026-08-30T09:21:10,35,18,70,20,36,18,7.0,0,,,,,0
zaragoza,50297,2026-08-31,2026-08-30T09:21:10,34,19,75,25,34,19,7.0,10,NO,,11,Despejado,0
zaragoza,50297,2026-09-01,2026-08-30T09:21:10,35,19,70,30,35,19,6.0,10,SE,,11,Despejado,0
zaragoza,50297,2026-09-02,2026-08-30T09:21:10,36,19,75,25,36,19,6.0,0,C,,11,Despejado,0
zaragoza,50297,2026-09-03,2026-08-30T09:21:10,39,21,70,20,39,21,6.0,0,C,,11,Despejado,0
zaragoza,50297,2026-09-04,2026-08-30T09:21:10,41,22,75,10,41,22,,0,C,,11,Despejado,5
zaragoza,50297,2026-09-05,2026-08-30T09:21:10,41,22,70,15,41,22,,5,SE,,13,Intervalos nubosos,20
a_coruna,15030,2026-08-30,2026-08-30T09:21:10,24,17,95,55,24,17,6.0,0,,,,,0
a_coruna,15030,2026-08-31,2026-08-30T09:21:10,23,17,95,60,23,17,6.0,15,NO,,44,Nuboso con lluvia escasa,60
a_coruna,15030,2026-09-01,2026-08-30T09:21:10,24,16,95,70,24,16,6.0,15,N,,14,Nuboso,20
a_coruna,15030,2026-09-02,2026-08-30T09:21:10,24,15,90,65,24,15,6.0,10,NO,,12,Poco nuboso,0
a_coruna,15030,2026-09-03,2026-08-30T09:21:10,26,15,95,75,26,15,6.0,5,NO,,12,Poco nuboso,0
a_coruna,15030,2026-09-04,2026-08-30T09:21:10,23,18,95,70,23,18,,0,C,,15,Muy nuboso,20
a_coruna,15030,2026-09-05,2026-08-30T09:21:10,23,18,95,80,23,18,,10,NO,,15,Muy nuboso,25
mataro,08121,2026-08-30,2026-08-30T09:21:10,30,21,70,55,31,21,7.0,0,,,,,0
mataro,08121,2026-08-31,2026-08-30T09:21:10,30,22,80,60,33,23,7.0,15,S,,13,Intervalos nubosos,35
mataro,08121,2026-09-01,2026-08-30T09:21:10,30,22,85,50,30,22,6.0,15,S,,12,Poco nuboso,0
mataro,08121,2026-09-02,2026-08-30T09:21:10,31,22,80,50,31,22,6.0,10,S,,11,Despejado,5
mataro,08121,2026-09-03,2026-08-30T09:21:10,32,24,70,50,32,24,7.0,15,S,,11,Despejado,0
mataro,08121,2026-09-04,2026-08-30T09:21:10,32,24,80,45,32,24,,10,SE,,11,Despejado,0
mataro,08121,2026-09-05,2026-08-30T09:21:10,32,24,80,55,32,24,,10,S,,11,Despejado,0
