ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
a_coruna,15030,2026-09-03,2026-09-02T13:13:10,26,15,95,55,26,15,6.0,10,NO,,12,Poco nuboso,0
a_coruna,15030,2026-09-04,2026-09-02T13:13:10,24,18,95,75,24,18,6.0,10,NO,,14,Nuboso,0
a_coruna,15030,2026-09-05,2026-09-02T13:13:10,28,18,95,70,28,18,6.0,10,NO,,14,Nuboso,10
a_coruna,15030,2026-09-06,2026-09-02T13:13:10,25,19,95,60,25,19,6.0,15,NO,,44,Nuboso con lluvia escasa,55
a_coruna,15030,2026-09-07,2026-09-02T13:13:10,24,20,100,70,24,20,,10,N,,46,Cubierto con lluvia escasa,75
a_coruna,15030,2026-09-08,2026-09-02T13:13:10,25,18,100,60,25,18,,10,O,,45,Muy nuboso con lluvia escasa,65
mataro,08121,2026-09-02,2026-09-02T13:13:10,30,22,75,50,31,22,6.0,0,,,,,0
mataro,08121,2026-09-03,2026-09-02T13:13:10,31,24,75,55,33,24,7.0,15,S,,11,Despejado,0
mataro,08121,2026-09-04,2026-09-02T13:13:10,31,23,85,60,31,23,7.0,10,S,,11,Despejado,0
mataro,08121,2026-09-05,2026-09-02T13:13:10,32,25,70,50,32,25,6.0,10,S,,12,Poco nuboso,0
mataro,08121,2026-09-06,2026-09-02T13:13:10,32,24,65,40,32,24,6.0,10,SE,,12,Poco nuboso,0
mataro,08121,2026-09-07,2026-09-02T13:13:10,31,23,75,60,31,23,,10,SE,,12,Poco nuboso,5
mataro,08121,2026-09-08,2026-09-02T13:13:10,32,23,75,55,32,23,,20,S,,13,Intervalos nubosos,40
