ciudad,municipio,fecha_prevista,elaborado,tmax,tmin,hr_max,hr_min,sens_max,sens_min,uv_max,viento_velocidad,viento_direccion,racha_max,estado_cielo,estado_cielo_desc,prob_precipitacion
zaragoza,50297,2026-08-23,2026-08-21T06:27:11,34,21,85,35,34,21,7.0,10,SE,,43,Intervalos nubosos con lluvia escasa,85
zaragoza,50297,2026-08-24,2026-08-21T06:27:11,32,21,85,50,32,21,7.0,15,SE,,23,Intervalos nubosos con lluvia,85
zaragoza,50297,2026-08-25,2026-08-21T06:27:11,35,20,85,25,35,20,7.0,15,O,,12,Poco nuboso,0
zaragoza,50297,2026-08-26,2026-08-21T06:27:11,37,20,70,20,37,20,,10,SE,,13,Intervalos nubosos,20
a_coruna,15030,2026-08-20,2026-08-21T06:27:11,22,18,85,75,22,18,,0,,,,,0
a_coruna,15030,2026-08-21,2026-08-21T06:27:11,22,17,90,55,22,17,7.0,15,NO,,43,Intervalos nubosos con lluvia escasa,75
a_coruna,15030,2026-08-22,2026-08-21T06:27:11,27,17,80,40,27,17,6.0,10,E,,17,Nubes altas,5
a_coruna,15030,2026-08-23,2026-08-21T06:27:11,23,18,95,70,23,18,6.0,0,C,,25,Muy nuboso con lluvia,60
a_coruna,15030,2026-08-24,2026-08-21T06:27:11,24,17,95,70,24,17,6.0,5,O,,25,Muy nuboso con lluvia,95
a_coruna,15030,2026-08-25,2026-08-21T06:27:11,24,18,95,65,24,18,6.0,20,SO,,23,Intervalos nubosos con lluvia,100
a_coruna,15030,2026-08-26,2026-08-21T06:27:11,22,17,85,70,22,17,,20,O,,24,Nuboso con lluvia,100
mataro,08121,2026-08-20,2026-08-21T06:27:11,33,21,90,80,33,21,,0,,,,,0
mataro,08121,2026-08-21,2026-08-21T06:27:11,29,22,100,55,29,21,7.0,15,SE,,23,Intervalos nubosos con lluvia,100
mataro,08121,2026-08-22,2026-08-21T06:27:11,28,22,85,50,29,21,7.0,10,SE,,43,Intervalos nubosos con lluvia escasa,90
mataro,08121,2026-08-23,2026-08-21T06:27:11,30,20,85,55,30,20,7.0,15,SE,,13,Intervalos nubosos,25
mataro,08121,2026-08-24,2026-08-21T06:27:11,31,22,80,55,31,22,7.0,10,SE,,23,Intervalos nubosos con lluvia,70
mataro,08121,2026-08-25,2026-08-21T06:27:11,32,24,80,55,32,24,7.0,20,S,,13,Intervalos nubosos,40
mataro,08121,2026-08-26,2026-08-21T06:27:11,31,24,85,65,31,24,,10,SE,,13,Intervalos nubosos,15
