id,nombre,estado,detalle,values_updated_at,filas
833,CO2 evitable Cemento,ok,,2026-08-13T01:19:57.000+02:00,101
834,CO2 evitable Varios,ok,,2026-08-13T01:19:57.000+02:00,101
835,CO2 evitable,ok,,2026-08-13T01:19:57.000+02:00,101
836,Demanda proveedores del servicio de interrumpibilidad Madera,ok,,2026-08-13T01:19:57.000+02:00,101
837,Demanda proveedores del servicio de interrumpibilidad Siderurgia,ok,,2026-08-13T01:19:57.000+02:00,101
838,Demanda proveedores del servicio de interrumpibilidad Papel,ok,,2026-08-13T01:19:57.000+02:00,101
839,Demanda proveedores del servicio de interrumpibilidad Desalación,ok,,2026-08-13T01:19:57.000+02:00,101
840,Demanda proveedores del servicio de interrumpibilidad Metalurgia,ok,,2026-08-13T01:19:57.000+02:00,101
841,Demanda proveedores del servicio de interrumpibilidad Química,ok,,2026-08-13T01:19:57.000+02:00,101
842,Demanda proveedores del servicio de interrumpibilidad Maquinaria,vacio,sin valores (aún no publicado),,0
843,Energía horaria final comercialización libre,ok,,2026-08-12T17:25:39.000+02:00,192
844,Demanda proveedores del servicio de interrumpibilidad Vidrio,ok,,2026-08-13T01:19:57.000+02:00,101
845,Demanda proveedores del servicio de interrumpibilidad Cemento,ok,,2026-08-13T01:19:57.000+02:00,101
846,Demanda proveedores del servicio de interrumpibilidad Varios,ok,,2026-08-13T01:19:57.000+02:00,101
847,Demanda proveedores del servicio de interrumpibilidad,ok,,2026-08-13T01:19:57.000+02:00,101
856,Energía horaria final,ok,,2026-08-12T17:25:40.000+02:00,192
857,Precio medio mensual componente mercado diario contratación libre,vacio,sin valores (aún no publicado),,0
858,Precio medio mensual componente restricciones PBF contratación libre,vacio,sin valores (aún no publicado),,0
859,Precio medio mensual componente restricciones tiempo real contratación libre,vacio,sin valores (aún no publicado),,0
860,Precio medio mensual componente mercado intradiario contratación libre,vacio,sin valores (aún no publicado),,0
862,Precio medio mensual componente reserva de potencia adicional a subir contratación libre,vacio,sin valores (aún no publicado),,0
863,Precio medio mensual componente banda secundaria contratación libre,vacio,sin valores (aún no publicado),,0
864,Precio medio mensual componente desvíos medidos contratación libre,vacio,sin valores (aún no publicado),,0
865,Precio medio mensual componente saldo de desvíos contratación libre,vacio,sin valores (aún no publicado),,0
866,Precio medio mensual componente pago de capacidad contratación libre,vacio,sin valores (aún no publicado),,0
867,Precio medio mensual componente saldo P.O.14.6 contratación libre,vacio,sin valores (aún no publicado),,0
869,Precio medio mensual final contratación libre,vacio,sin valores (aún no publicado),,0
870,Precio medio mensual componente mercado diario comercialización de referencia,vacio,sin valores (aún no publicado),,0
871,Precio medio mensual componente restricciones PBF comercialización de referencia,vacio,sin valores (aún no publicado),,0
872,Precio medio mensual componente restricciones tiempo real comercialización de referencia,vacio,sin valores (aún no publicado),,0
873,Precio medio mensual componente mercado intradiario comercialización de referencia,vacio,sin valores (aún no publicado),,0
875,Precio medio mensual componente reserva de potencia adicional a subir comercialización de referencia,vacio,sin valores (aún no publicado),,0
876,Precio medio mensual componente banda secundaria comercialización de referencia,vacio,sin valores (aún no publicado),,0
877,Precio medio mensual componente desvíos medidos comercialización de referencia,vacio,sin valores (aún no publicado),,0
878,Precio medio mensual componente saldo de desvíos comercialización de referencia,vacio,sin valores (aún no publicado),,0
879,Precio medio mensual componente pago de capacidad comercialización de referencia,vacio,sin valores (aún no publicado),,0
880,Precio medio mensual componente saldo P.O.14.6 comercialización de referencia,vacio,sin valores (aún no publicado),,0
882,Precio medio mensual final comercialización de referencia,vacio,sin valores (aún no publicado),,0
883,Precio medio mensual componente mercado diario,vacio,sin valores (aún no publicado),,0
884,Precio medio mensual componente restricciones PBF,vacio,sin valores (aún no publicado),,0
885,Precio medio mensual componente restricciones tiempo real,vacio,sin valores (aún no publicado),,0
886,Precio medio mensual componente mercado intradiario,vacio,sin valores (aún no publicado),,0
888,Precio medio mensual componente reserva de potencia adicional a subir,vacio,sin valores (aún no publicado),,0
889,Precio medio mensual componente banda secundaria,vacio,sin valores (aún no publicado),,0
890,Precio medio mensual componente desvíos medidos,vacio,sin valores (aún no publicado),,0
891,Precio medio mensual componente saldo de desvíos,vacio,sin valores (aún no publicado),,0
892,Precio medio mensual componente pago de capacidad,vacio,sin valores (aún no publicado),,0
893,Precio medio mensual componente saldo P.O.14.6,vacio,sin valores (aún no publicado),,0
895,Precio medio mensual final,vacio,sin valores (aún no publicado),,0
899,Coste asignación de reserva de regulación secundaria a subir,ok,,2026-08-12T20:10:47.000+02:00,192
908,Energía mensual final contratación libre,vacio,sin valores (aún no publicado),,0
921,Energía mensual final comercializador de referencia,vacio,sin valores (aún no publicado),,0
934,Energía mensual final,vacio,sin valores (aún no publicado),,0
935,Precio medio anual componente mercado diario contratación libre,vacio,sin valores (aún no publicado),,0
936,Precio medio anual componente restricciones PBF contratación libre,vacio,sin valores (aún no publicado),,0
937,Precio medio anual componente restricciones tiempo real contratación libre,vacio,sin valores (aún no publicado),,0
938,Precio medio anual componente mercado intradiario contratación libre,vacio,sin valores (aún no publicado),,0
939,Precio medio anual componente restricciones intradiario contratación libre,vacio,sin valores (aún no publicado),,0
940,Precio medio anual componente reserva de potencia adicional a subir contratación libre,vacio,sin valores (aún no publicado),,0
941,Precio medio anual componente banda secundaria contratación libre,vacio,sin valores (aún no publicado),,0
942,Precio medio anual componente desvíos medidos contratación libre,vacio,sin valores (aún no publicado),,0
943,Precio medio anual componente saldo de desvíos contratación libre,vacio,sin valores (aún no publicado),,0
944,Precio medio anual componente pago de capacidad contratación libre,vacio,sin valores (aún no publicado),,0
945,Precio medio anual componente saldo P.O.14.6 contratación libre,vacio,sin valores (aún no publicado),,0
946,Precio medio anual componente fallo nominación UPG contratación libre,vacio,sin valores (aún no publicado),,0
947,Precio medio anual final contratación libre,vacio,sin valores (aún no publicado),,0
948,Precio medio anual componente mercado diario comercialización de referencia,vacio,sin valores (aún no publicado),,0
949,Precio medio anual componente restricciones PBF comercialización de referencia,vacio,sin valores (aún no publicado),,0
950,Precio medio anual componente restricciones tiempo real comercialización de referencia,vacio,sin valores (aún no publicado),,0
951,Precio medio anual componente mercado intradiario comercialización de referencia,vacio,sin valores (aún no publicado),,0
952,Precio medio anual componente restricciones intradiario comercialización de referencia,vacio,sin valores (aún no publicado),,0
953,Precio medio anual componente reserva de potencia adicional a subir comercialización de referencia,vacio,sin valores (aún no publicado),,0
954,Precio medio anual componente banda secundaria comercialización de referencia,vacio,sin valores (aún no publicado),,0
955,Precio medio anual componente desvíos medidos comercialización de referencia,vacio,sin valores (aún no publicado),,0
956,Precio medio anual componente saldo de desvíos comercialización de referencia,vacio,sin valores (aún no publicado),,0
957,Precio medio anual componente pago de capacidad comercialización de referencia,vacio,sin valores (aún no publicado),,0
958,Precio medio anual componente saldo P.O.14.6 comercialización de referencia,vacio,sin valores (aún no publicado),,0
959,Precio medio anual componente fallo nominación UPG comercialización de referencia,vacio,sin valores (aún no publicado),,0
960,Precio medio anual final comercialización de referencia,vacio,sin valores (aún no publicado),,0
961,Precio medio anual componente mercado diario,vacio,sin valores (aún no publicado),,0
962,Precio medio anual componente restricciones PBF,vacio,sin valores (aún no publicado),,0
963,Precio medio anual componente restricciones tiempo real,vacio,sin valores (aún no publicado),,0
964,Precio medio anual componente mercado intradiario,vacio,sin valores (aún no publicado),,0
965,Precio medio anual componente restricciones intradiario,vacio,sin valores (aún no publicado),,0
966,Precio medio anual componente reserva de potencia adicional a subir,vacio,sin valores (aún no publicado),,0
967,Precio medio anual componente banda secundaria,vacio,sin valores (aún no publicado),,0
968,Precio medio anual componente desvíos medidos,vacio,sin valores (aún no publicado),,0
969,Precio medio anual componente saldo de desvíos,vacio,sin valores (aún no publicado),,0
970,Precio medio anual componente pago de capacidad,vacio,sin valores (aún no publicado),,0
971,Precio medio anual componente saldo P.O.14.6,vacio,sin valores (aún no publicado),,0
972,Precio medio anual componente fallo nominación UPG,vacio,sin valores (aún no publicado),,0
973,Precio medio anual final,vacio,sin valores (aún no publicado),,0
986,Energía anual final comercialización libre,vacio,sin valores (aún no publicado),,0
999,Energía anual final comercializadores de referencia,vacio,sin valores (aún no publicado),,0
1000,Cierre liquidación,vacio,sin valores (aún no publicado),,0
1001,Término de facturación de energía activa del PVPC 2.0TD,ok,,2026-08-12T20:46:39.000+02:00,240
1002,Periodo Tarifario del PVPC 2.0TD,ok,,2026-08-12T20:46:39.000+02:00,240
1003,Término de facturación de energía activa del PVPC 2.0TD P1 punta,ok,,2026-08-12T20:46:39.000+02:00,80
1004,Término de facturación de energía activa del PVPC 2.0TD P2 llano,ok,,2026-08-12T20:46:39.000+02:00,80
1005,Término de facturación de energía activa del PVPC 2.0TD P3 valle,ok,,2026-08-12T20:46:39.000+02:00,80
1006,"Perfiles de consumo a efectos de facturación del PVPC Tarifa 2.0 GENERAL BAJA TENSIÓN, POTENCIA INFERIOR A 15 kW",ok,,2026-08-12T20:46:35.000+02:00,48
1012,Energía anual final,vacio,sin valores (aún no publicado),,0
1013,Término de facturación de energía activa del PVPC peaje por defecto,vacio,sin valores (aún no publicado),,0
1014,Término de facturación de energía activa del PVPC eficiencia 2 periodos (DHA),vacio,sin valores (aún no publicado),,0
1015,Término de facturación de energía activa del PVPC vehículo eléctrico,vacio,sin valores (aún no publicado),,0
1016,Desglose peaje por defecto 2.0.A Mercado diario e intradiario,vacio,sin valores (aún no publicado),,0
1017,Desglose peaje por defecto 2.0.A Servicios de ajuste,vacio,sin valores (aún no publicado),,0
1018,Desglose peaje por defecto 2.0.A Peaje de acceso,vacio,sin valores (aún no publicado),,0
1019,Desglose peaje por defecto 2.0.A Pago por capacidad,vacio,sin valores (aún no publicado),,0
1020,Desglose peaje por defecto 2.0.A Servicio de interrumpibilidad,vacio,sin valores (aún no publicado),,0
1021,Desglose peaje por defecto 2.0.A Financiación OS,vacio,sin valores (aún no publicado),,0
1022,Desglose peaje por defecto 2.0.A Financiación OM,vacio,sin valores (aún no publicado),,0
1023,Desglose eficiencia 2 periodos (DHA) 2.0.DHA Mercado diario e intradiario,vacio,sin valores (aún no publicado),,0
1024,Desglose eficiencia 2 periodos (DHA) 2.0.DHA Servicios de ajuste,vacio,sin valores (aún no publicado),,0
1025,Desglose eficiencia 2 periodos (DHA) 2.0.DHA Peaje de acceso,vacio,sin valores (aún no publicado),,0
1026,Desglose eficiencia 2 periodos (DHA) 2.0.DHA Pago por capacidad,vacio,sin valores (aún no publicado),,0
1027,Desglose eficiencia 2 periodos (DHA) 2.0.DHA Servicio de interrumpibilidad,vacio,sin valores (aún no publicado),,0
1028,Desglose eficiencia 2 periodos (DHA) 2.0.DHA Financiación OS,vacio,sin valores (aún no publicado),,0
1029,Desglose eficiencia 2 periodos (DHA) 2.0.DHA Financiación OM,vacio,sin valores (aún no publicado),,0
1030,Desglose vehículo eléctrico 2.0.DHS Mercado diario e intradiario,vacio,sin valores (aún no publicado),,0
1031,Desglose vehículo eléctrico 2.0.DHS Servicios de ajuste,vacio,sin valores (aún no publicado),,0
1032,Desglose vehículo eléctrico 2.0.DHS Peaje de acceso,vacio,sin valores (aún no publicado),,0
1033,Desglose vehículo eléctrico 2.0.DHS Pago por capacidad,vacio,sin valores (aún no publicado),,0
1034,Desglose vehículo eléctrico 2.0.DHS Servicio de interrumpibilidad,vacio,sin valores (aún no publicado),,0
1035,Desglose vehículo eléctrico 2.0.DHS Financiación OS,vacio,sin valores (aún no publicado),,0
1036,Desglose vehículo eléctrico 2.0.DHS Financiación OM,vacio,sin valores (aún no publicado),,0
1037,Gastos mensuales de balance (GMB),vacio,sin valores (aún no publicado),,0
1038,Ingresos mensuales de balance (IMB),vacio,sin valores (aún no publicado),,0
1045,Capacidad ofrecida subasta explícita mensual con Francia sentido importador,ok,,2026-07-23T16:58:40.000+02:00,288
1046,Capacidad ofrecida subasta explícita mensual con Francia sentido exportador,ok,,2026-07-23T16:58:40.000+02:00,288
1047,Capacidad ofrecida subasta explícita anual con Francia sentido importador,ok,,2025-12-11T14:54:52.000+01:00,288
1048,Capacidad ofrecida subasta explícita anual con Francia sentido exportador,ok,,2025-12-11T14:54:53.000+01:00,288
1073,Participantes en subasta explícita mensual  con Francia sentido importador,ok,,2026-07-23T17:02:43.000+02:00,288
1074,Participantes en subasta explícita mensual  con Francia sentido exportador,ok,,2026-07-23T17:02:44.000+02:00,288
1075,Participantes Adjudicatarios en subasta explícita mensual  con Francia sentido importador,ok,,2026-07-23T17:02:43.000+02:00,288
1076,Participantes Adjudicatarios en subasta explícita mensual  con Francia sentido exportador,ok,,2026-07-23T17:02:44.000+02:00,288
1077,Capacidad asignada en subasta explícita mensual con Francia sentido importador,ok,,2026-07-23T17:02:43.000+02:00,288
1078,Capacidad asignada en subasta explícita mensual con Francia sentido exportador,ok,,2026-07-23T17:02:44.000+02:00,288
1079,Precio de subasta explícita mensual con Francia sentido importador,ok,,2026-07-23T17:02:43.000+02:00,288
1080,Precio de subasta explícita mensual con Francia sentido exportador,ok,,2026-07-23T17:02:44.000+02:00,288
1081,Participantes en subasta explícita anual  con Francia sentido importador,ok,,2025-12-12T16:27:34.000+01:00,288
1082,Participantes en subasta explícita anual  con Francia sentido exportador,ok,,2025-12-12T16:27:35.000+01:00,288
1083,Participantes Adjudicatarios en subasta explícita anual  con Francia sentido importador,ok,,2025-12-12T16:27:34.000+01:00,288
1084,Participantes Adjudicatarios en subasta explícita anual  con Francia sentido exportador,ok,,2025-12-12T16:27:36.000+01:00,288
1085,Capacidad asignada en subasta explícita anual con Francia sentido importador,ok,,2025-12-12T16:27:33.000+01:00,288
1086,Capacidad asignada en subasta explícita anual con Francia sentido exportador,ok,,2025-12-12T16:27:35.000+01:00,288
1087,Precio de subasta explícita anual con Francia sentido importador,ok,,2025-12-12T16:27:33.000+01:00,288
1088,Precio de subasta explícita anual con Francia sentido exportador,ok,,2025-12-12T16:27:35.000+01:00,288
1105,Capacidad Nominada subasta anual+mensual con Francia importación,ok,,2026-08-12T13:05:31.000+02:00,48
1106,Capacidad Nominada subasta anual+mensual con Francia exportación,ok,,2026-08-12T13:05:31.000+02:00,48
1113,Rentas de congestión subasta explícita mensual Francia importación,ok,,2026-07-23T17:01:50.000+02:00,288
1114,Rentas de congestión subasta explícita mensual Francia exportación,ok,,2026-07-23T17:01:50.000+02:00,288
1115,Rentas de congestión subasta explícita anual Francia importación,ok,,2025-12-12T16:29:01.000+01:00,288
1116,Rentas de congestión subasta explícita anual Francia exportación,ok,,2025-12-12T16:29:02.000+01:00,288
1117,Rentas de congestión mecanismos implícitos diario Francia importación,ok,,2026-08-12T14:17:17.000+02:00,103
1118,Rentas de congestión mecanismos implícitos diario Francia exportación,ok,,2026-08-12T14:17:17.000+02:00,89
1119,Rentas de congestión mecanismos implícitos diario Portugal importación,ok,,2026-08-12T14:17:17.000+02:00,11
1120,Rentas de congestión mecanismos implícitos diario Portugal exportación,ok,,2026-08-12T14:17:17.000+02:00,181
1121,Rentas de congestión mecanismos implícitos intradiario 1 Portugal importación,ok,,2026-08-12T17:16:08.000+02:00,18
1122,Rentas de congestión mecanismos implícitos intradiario 2 Portugal importación,ok,,2026-08-12T06:50:16.000+02:00,27
1123,Rentas de congestión mecanismos implícitos intradiario 3 Portugal importación,ok,,2026-08-12T14:19:30.000+02:00,15
1124,Rentas de congestión mecanismos implícitos intradiario 4 Portugal importación,vacio,sin valores (aún no publicado),,0
1125,Rentas de congestión mecanismos implícitos intradiario 5 Portugal importación,vacio,sin valores (aún no publicado),,0
1126,Rentas de congestión mecanismos implícitos intradiario 6 Portugal importación,vacio,sin valores (aún no publicado),,0
1127,Rentas de congestión mecanismos implícitos intradiario 7 Portugal importación,vacio,sin valores (aún no publicado),,0
1128,Rentas de congestión mecanismos implícitos intradiario 1 Portugal exportación,ok,,2026-08-12T17:16:08.000+02:00,62
1129,Rentas de congestión mecanismos implícitos intradiario 2 Portugal exportación,ok,,2026-08-12T06:50:16.000+02:00,53
1130,Rentas de congestión mecanismos implícitos intradiario 3 Portugal exportación,ok,,2026-08-12T14:19:30.000+02:00,22
1131,Rentas de congestión mecanismos implícitos intradiario 4 Portugal exportación,vacio,sin valores (aún no publicado),,0
1132,Rentas de congestión mecanismos implícitos intradiario 5 Portugal exportación,vacio,sin valores (aún no publicado),,0
1133,Rentas de congestión mecanismos implícitos intradiario 6 Portugal exportación,vacio,sin valores (aún no publicado),,0
1134,Rentas de congestión mecanismos implícitos intradiario 7 Portugal exportación,vacio,sin valores (aún no publicado),,0
1135,Coste Mensual Countertrading (IPE +IFE),vacio,sin valores (aún no publicado),,0
1136,Pérdidas de transporte,vacio,sin valores (aún no publicado),,0
1150,Generación medida Hidráulica UGH,vacio,sin valores (aún no publicado),,0
1151,Generación medida Hidráulica no UGH,vacio,sin valores (aún no publicado),,0
1152,Generación medida Turbinación bombeo,vacio,sin valores (aún no publicado),,0
1153,Generación medida Nuclear,vacio,sin valores (aún no publicado),,0
1154,Generación medida Hulla antracita,vacio,sin valores (aún no publicado),,0
1155,Generación medida Hulla sub-bituminosa,vacio,sin valores (aún no publicado),,0
1156,Generación medida Ciclo combinado,vacio,sin valores (aún no publicado),,0
1157,Generación medida Fuel,vacio,sin valores (aún no publicado),,0
1158,Generación medida Gas Natural - Turbina de vapor,vacio,sin valores (aún no publicado),,0
1159,Generación medida Eólica terrestre,vacio,sin valores (aún no publicado),,0
1160,Generación medida Eólica marina,vacio,sin valores (aún no publicado),,0
1161,Generación medida Solar fotovoltaica,vacio,sin valores (aún no publicado),,0
1162,Generación medida Solar térmica,vacio,sin valores (aún no publicado),,0
1163,Generación medida Océano y geotérmica,vacio,sin valores (aún no publicado),,0
1164,Generación medida Gas Natural Cogeneración,vacio,sin valores (aún no publicado),,0
1165,Generación medida Derivados del petróleo ó carbón,vacio,sin valores (aún no publicado),,0
1166,Generación medida Subproductos minería,vacio,sin valores (aún no publicado),,0
1167,Generación medida Energía residual,vacio,sin valores (aún no publicado),,0
1168,Generación medida Biomasa,vacio,sin valores (aún no publicado),,0
1169,Generación medida Biogás,vacio,sin valores (aún no publicado),,0
1170,Generación medida Residuos domésticos y similares,vacio,sin valores (aún no publicado),,0
1171,Generación medida Residuos varios,vacio,sin valores (aún no publicado),,0
1172,Generación medida Consumo bombeo,vacio,sin valores (aún no publicado),,0
1173,Generación medida Enlace Baleares,vacio,sin valores (aún no publicado),,0
1174,Generación medida Importación Francia,vacio,sin valores (aún no publicado),,0
1175,Generación medida Importación Portugal,vacio,sin valores (aún no publicado),,0
1176,Generación medida Importación Marruecos,vacio,sin valores (aún no publicado),,0
1177,Generación medida Importación Andorra,vacio,sin valores (aún no publicado),,0
1178,Generación medida Exportación Francia,vacio,sin valores (aún no publicado),,0
1179,Generación medida Exportación Portugal,vacio,sin valores (aún no publicado),,0
1180,Generación medida Exportación Marruecos,vacio,sin valores (aún no publicado),,0
1181,Generación medida Exportación Andorra,vacio,sin valores (aún no publicado),,0
1182,Generación medida red de transporte,vacio,sin valores (aún no publicado),,0
1183,Generación medida red de distribución,vacio,sin valores (aún no publicado),,0
1184,Nº Puntos Frontera Distribución - Distribución,ok,,2026-08-12T09:44:21.000+02:00,46
1185,Nº Puntos Frontera Distribución - Transporte,ok,,2026-08-12T09:44:21.000+02:00,46
1186,Nº Puntos Frontera Generación RE - Transporte,vacio,sin valores (aún no publicado),,0
1187,Nº Puntos Frontera Generación RE - Distribución,ok,,2026-08-12T09:44:21.000+02:00,47
1188,Nº Puntos Frontera Generación RO - Distribución,ok,,2026-08-12T09:44:22.000+02:00,45
1189,Nº Puntos Frontera Generación RO - Transporte,ok,,2026-08-12T09:44:22.000+02:00,28
1190,Nº Puntos Frontera Transporte - Internacional,ok,,2026-08-12T09:44:22.000+02:00,13
1191,Nº de Clientes > 450 kW discriminación horaria Sin discriminación horaria,vacio,sin valores (aún no publicado),,0
1193,Demanda en consumo,vacio,sin valores (aún no publicado),,0
1198,Demanda medida discriminación horaria E3 TARIFA DE TRES PERIODOS,vacio,sin valores (aún no publicado),,0
1202,Demanda medida nivel de tensión E1 >= 1 kV y < 14 kV,vacio,sin valores (aún no publicado),,0
1203,Demanda medida nivel de tensión E2 >= 14 kV y < 36 kV,vacio,sin valores (aún no publicado),,0
1205,Demanda medida nivel de tensión E4 >= 72.5 kV y < 145 kV,vacio,sin valores (aún no publicado),,0
1206,Demanda medida nivel de tensión E5 >= 145 kV y < 220 kV,vacio,sin valores (aún no publicado),,0
1209,"Demanda medida tarifa de acceso 2.0 GENERAL BAJA TENSIÓN, POTENCIA NO SUPERIOR A 15 KW",vacio,sin valores (aún no publicado),,0
1217,Demanda medida tarifa de acceso 6.3 >= 72.5 KV Y < 145 KV,vacio,sin valores (aún no publicado),,0
1218,Demanda medida tarifa de acceso 6.4 >= 145 KV,vacio,sin valores (aún no publicado),,0
1235,Nº de Clientes > 450 kW discriminación horaria G0 GENERAL ALTA TENSIÓN,ok,,2026-08-12T09:43:17.000+02:00,47
1238,Nº de Clientes > 450 kW discriminación horaria E3 TARIFA DE TRES PERIODOS,ok,,2026-08-12T09:43:17.000+02:00,45
1242,Nº de Clientes > 450 kW nivel de tensión E1 >= 1 kV y < 14 kV,ok,,2026-08-12T09:43:18.000+02:00,44
1243,Nº de Clientes > 450 kW nivel de tensión E2 >= 14 kV y < 36 kV,ok,,2026-08-12T09:43:18.000+02:00,47
1245,Nº de Clientes > 450 kW nivel de tensión E4 >= 72.5 kV y < 145 kV,ok,,2026-08-12T09:43:19.000+02:00,36
1246,Nº de Clientes > 450 kW nivel de tensión E5 >= 145 kV y < 220 kV,ok,,2026-08-12T09:43:19.000+02:00,1
1249,"Nº de Clientes > 450 kW tarifa de acceso 2.0 GENERAL BAJA TENSIÓN, POTENCIA NO SUPERIOR A 15 KW",ok,,2026-08-12T09:43:18.000+02:00,45
1257,Nº de Clientes > 450 kW tarifa de acceso 6.3 >= 72.5 KV Y < 145 KV,ok,,2026-08-12T09:43:19.000+02:00,44
1258,Nº de Clientes > 450 kW tarifa de acceso 6.4 >= 145 KV,ok,,2026-08-12T09:43:19.000+02:00,47
1275,Precio medio horario componente servicio de interrumpibilidad comercializadores de referencia,vacio,sin valores (aún no publicado),,0
1276,Precio medio horario componente servicio de interrumpibilidad contratación libre,vacio,sin valores (aún no publicado),,0
1277,Precio medio horario componente servicio de interrumpibilidad,vacio,sin valores (aún no publicado),,0
1278,Precio medio mensual componente servicio de interrumpibilidad contratación libre,vacio,sin valores (aún no publicado),,0
1279,Precio medio mensual componente servicio de interrumpibilidad comercializadores de referencia,vacio,sin valores (aún no publicado),,0
1280,Precio medio mensual componente servicio de interrumpibilidad,vacio,sin valores (aún no publicado),,0
1281,Precio medio anual componente servicio de interrumpibilidad contratación libre,vacio,sin valores (aún no publicado),,0
1282,Precio medio anual componente servicio de interrumpibilidad comercializadores de referencia,vacio,sin valores (aún no publicado),,0
1283,Precio medio anual componente servicio de interrumpibilidad,vacio,sin valores (aún no publicado),,0
1284,Precio medio cuarto horario componente control factor de potencia comercializadores de referencia,ok,,2026-08-12T17:25:44.000+02:00,192
1285,Precio medio cuarto horario componente control factor potencia contratación libre,ok,,2026-08-12T17:25:43.000+02:00,192
1286,Precio medio cuarto horario componente control factor potencia,ok,,2026-08-12T17:25:45.000+02:00,192
1287,Precio medio mensual componente control factor potencia contratación libre,vacio,sin valores (aún no publicado),,0
1288,Precio medio mensual componente control factor potencia comercializador de referencia,vacio,sin valores (aún no publicado),,0
1289,Precio medio mensual componente control factor potencia,vacio,sin valores (aún no publicado),,0
1290,Precio medio anual componente control factor potencia contratación libre,vacio,sin valores (aún no publicado),,0
1291,Precio medio anual componente control factor potencia comercializadores de referencia,vacio,sin valores (aún no publicado),,0
1292,Precio medio anual componente control factor potencia,vacio,sin valores (aún no publicado),,0
1294,Generación T.Real Solar térmica,ok,,2026-08-13T01:21:37.000+02:00,102
1295,Generación T.Real Solar fotovoltaica,ok,,2026-08-13T01:21:37.000+02:00,102
1296,Generación T.Real Térmica renovable,ok,,2026-08-13T01:21:37.000+02:00,102
1297,Generación T.Real Cogeneración y resto,ok,,2026-08-13T01:21:37.000+02:00,102
1334,Energía asignada en Mercado SPOT Diario Francia,ok,,2026-08-12T13:04:28.000+02:00,192
1335,Demanda del sistema a efectos del cálculo de perfiles,vacio,sin valores (aún no publicado),,0
1338,Volumen neto de los desvíos generación-demanda,ok,,2026-08-13T01:16:30.000+02:00,101
1360,Precio medio mensual componente incumplimiento energía de balance contratación libre,vacio,sin valores (aún no publicado),,0
1361,Precio medio mensual componente incumplimiento energía de balance comercialización de referencia,vacio,sin valores (aún no publicado),,0
1362,Precio medio mensual componente incumplimiento energía de balance,vacio,sin valores (aún no publicado),,0
1363,Precio medio anual componente incumplimiento energía de balance contratación libre,vacio,sin valores (aún no publicado),,0
1364,Precio medio anual componente incumplimiento energía de balance comercialización de referencia,vacio,sin valores (aún no publicado),,0
1365,Precio medio anual componente incumplimiento energía de balance,vacio,sin valores (aún no publicado),,0
1366,Precio medio cuarto horario componente incumplimiento energía de balance contratación libre,ok,,2026-08-12T17:25:43.000+02:00,192
1367,Precio medio cuarto horario componente incumplimiento energía de balance comercializadores de referencia,ok,,2026-08-12T17:25:44.000+02:00,192
1368,Precio medio cuarto horario componente incumplimiento energía de balance,ok,,2026-08-12T17:25:45.000+02:00,192
1369,Demanda medida tarifa de acceso 6.1A >= 1 KV Y < 30 KV,vacio,sin valores (aún no publicado),,0
1371,Nº de Clientes > 450 kW tarifa de acceso 6.1A >= 1 KV Y < 30 KV,ok,,2026-08-12T09:43:20.000+02:00,47
1373,Coste de solución de restricciones técnicas diario Fase I subir,ok,,2026-08-12T17:30:53.000+02:00,166
1374,Coste de solución de restricciones técnicas diario Fase I bajar,ok,,2026-08-12T17:30:53.000+02:00,166
1375,Coste de solución de restricciones técnicas diario Fase II subir,ok,,2026-08-12T17:30:53.000+02:00,56
1376,Coste de solución de restricciones técnicas diario Fase II bajar,ok,,2026-08-12T17:30:53.000+02:00,110
1388,Desglose peaje por defecto 2.0.A Coste de comercialización,vacio,sin valores (aún no publicado),,0
1389,Desglose eficiencia 2 periodos (DHA) 2.0.DHA Coste de comercialización,vacio,sin valores (aún no publicado),,0
1390,Desglose vehículo eléctrico 2.0.DHS Coste de comercialización,vacio,sin valores (aún no publicado),,0
1391,Precio de derechos de emisión de despacho de los TNP (PCO2D),vacio,sin valores (aún no publicado),,0
1400,Generación programada PHFC Hidráulica UGH,ok,,2026-08-13T01:15:25.000+02:00,104
1401,Generación programada PHFC Hidráulica no UGH,ok,,2026-08-13T01:15:25.000+02:00,104
1402,Generación programada PHFC Turbinación bombeo,ok,,2026-08-13T01:15:25.000+02:00,74
1403,Generación programada PHFC Nuclear,ok,,2026-08-13T01:15:25.000+02:00,104
1404,Generación programada PHFC Hulla antracita Anexo II RD 134/2010,vacio,sin valores (aún no publicado),,0
1405,Generación programada PHFC Hulla sub-bituminosa Anexo II RD 134/2010,vacio,sin valores (aún no publicado),,0
1406,Generación programada PHFC Hulla antracita,ok,,2026-08-13T01:15:25.000+02:00,35
1407,Generación programada PHFC Hulla sub-bituminosa,vacio,sin valores (aún no publicado),,0
1408,Generación programada PHFC Ciclo combinado,ok,,2026-08-13T01:15:25.000+02:00,104
1409,Generación programada PHFC Fuel,vacio,sin valores (aún no publicado),,0
1410,Generación programada PHFC Gas Natural - Turbina de vapor,ok,,2026-08-13T01:15:25.000+02:00,104
1411,Generación programada PHFC Eólica terrestre,ok,,2026-08-13T01:15:25.000+02:00,104
1412,Generación programada PHFC Eólica marina,ok,,2026-08-13T01:15:25.000+02:00,41
1413,Generación programada PHFC Solar fotovoltaica,ok,,2026-08-13T01:15:25.000+02:00,101
